,label,data
39,1,잘 읽어 보세요
40,1,요런 거는 앞에 보세요
41,1,이제 학 맨 위에 보세요
42,1,일 페이지 봐 보세요
43,1,자 일루 와 보세요
44,1,그냥 줘 보세요
45,1, 보세요
46,1,한번 해 보세요
48,1,자 보세요
49,1,한 번 보세요
0,1,그 에이디에스엘 안 쓰세요
1,1,시계 쓰세요
2,1,여러분들 점수 받구 싶은 만큼 쓰세요
9,1,그거 왜 그런지 아세요
10,1,이거 몬지 아세요
15,1,여러분들 한자하고 한문의 차이를 아세요
16,1,피자헛 전화번호 아세요
17,1,근데 선생님 그거 아세요
18,1,근데 너무 잘 아세요
19,1,무슨 발음인지 아세요
20,1,우리말 중에서 가장 늦게 형성되는 게 뭔지 아세요
22,1,어떤 잔 줄 아세요
23,1,그 누군지 아세요
24,1,여러분들 그 어떤 사람들이 성공하는지 아세요
25,1,누구만 언급했는지 아세요
27,1,이거 얼마나 어려운 말이에요 각고 여러분 각고 아세요
28,1,아 이거 외젠지 아세요
29,1,그랬더니 대답이 뭔 줄 아세요
44,1,뭐 안녕하세요를
4,1,김주연 당신의 프리젠테이션 능력을 보여 주세요
10,1,그럼 그쪽으로 한번 보여 주세요
11,1,언니 좀 안내해 주세요
12,1,해 주세요
13,1,이쪽 한번 보여 주세요
14,1,왼쪽두 해 주세요
15,1,여기 한 번 보여 주세요
16,1,책 좀 받쳐 주세요
17,1,천오백오십년으로 고쳐 주세요
18,1,다시 적어 주세요
19,1,시험지 남는 거 한 장 주세요
20,1,양해해 주세요
21,1,뒤에 가서 아저씨 소주 한 병만 따로 주세요
22,1,아저씨 잠 오는 것만 빼 주세요
23,1,형 술 좀 주세요
24,1,닭 훈제 하나 주세요
25,1,저 메뉴판 좀 갖다 주세요
26,1,언니 그거 후기 올려 주세요
27,1,빨리 주세요
28,1,주세요
29,1,저기 녹음 좀 해 주세요
30,1,통제 집단하구 실험 집단 거기 용어 여러분들이 좀 한번 봐 주세요
31,1,그거 잠깐만 좀 봐 주세요
32,1,그랬더니 아저씨가 아 저 몰라요 가서 얘기해 주세요
33,1,그래서 저두 대충 보통 그렇게 동문으로 들어가 주세요까지만
34,1,그러면 이제 그 보통 동문으로 들어가 주세요
35,1,제가 동문으로 들어가 주세요
36,1,그래서 제가 어디 어디 학교를 가 주세요
37,1,어떤 분들은 제가 어디로 가 주세요
38,1,타면서 그냥 멋쩍게 딱 타 가지고 어디로 가 주세요
39,1,정말 시 낭송하듯이 한번 읽어 주세요
40,1,크게 말해 주세요
41,1,그럼 나중에 주세요
42,1,어 주세요
43,1,두 개만 주세요
44,1,일단 거기 몇 개 있는 거 더 주세요
45,1,저두 하나 주세요
46,1,약 두 약 더 주세요
47,1,저 물 지금 더 주세요
48,1,근데 한 가지를 확인시켜 주세요
49,1,저를 정신차리게 해 주세요
0,1,어떤 거든 하세요
1,1,마지막 간을 좀 하세요
2,1,취향대로 하세요
3,1,두 가지 초이스를 하세요
4,1,이렇게 하세요
5,1,너무 자기 취향대로 하세요
6,1,그럼 주말엔 뭐 하세요
7,1,오빤 거기서 뭐 하세요
8,1,하세요
10,1,그 전에 전화들을 다 하세요
11,1,왜 모든 가능성을 다 고려할려고 하세요
12,1,근데 왜 매 시간 이렇게 늦게 하세요
13,1,그거 하세요
14,1,뭐 하세요
15,1,거기에 예를 밀 그 빵 이야기를 굉장히 많이 하세요
17,1,전공 뭐 하세요
18,1,하세요
19,1,전 궁금해서 거기서 뭐 하세요
20,1,대부분 특수교육과 출신 분들이 하세요
21,1,고생들 많이 하세요
22,1,프로그래밍을 하세요
23,1,환자한테 꽃 하세요
24,1,그걸 직접 실험을 하세요
25,1,아 하세요
26,1,이렇게 말을 하세요
27,1,말을 그렇게 하세요
28,1,그렇게 하세요
29,1,에스 저쪽 나왔다고 하세요
30,1,시간도 없는데 아직 여러분들은 어셈블루 일단 하세요
31,1,만약에 살려 내는 데 있으면 거기 가서 하세요
36,1,조용히 하세요
37,1,남자와 여자의 대화가 다르다라고 생각을 하세요
38,1,주님이 허락하신 것이라믄 그냥 하세요
39,1,빨리 그 일을 하세요
40,1,자 예수님 안에 들어왔는데 어떠세요 교회 오니까 늘 기쁘기만 하세요
48,1,소리를 조금 크게 하세요
49,1,몇 학년이세요
0,1,그런 분 아유 기대하십시오
1,1,나갈 때 불 끄시오
2,1,이제 논하시오
3,1,논하시오
4,1,논하시오
5,1,최선을 다하십시오
6,1,순으로 초청하는 겁니다 그래서 꼭 순에 들어가십시오
7,1,꼭 들어가십시오
8,1,들어가서 시험에 들더라도 들어가십시오
9,1,반드시 들어가십시오
10,1,순에 들어가십시오
11,1,공동체에 들어가십시오
12,1,신앙 팔아먹지 마십시오
14,1,기타 불필요한 사항은 하지 마십시오
15,1,걱정 마십시오
17,1,그러므로 여러분 일 대 일은 놓치지 마십시오
18,1,잃어 버린 영혼을 주님께로 돌아오게 하는 것만은 절대 포기하지 마십시오
19,1,주님 말씀하시오니
21,1,당신도 회개하고 예수를 믿으십시오
22,1,배송하십시오
23,1,저 꺼지지 않는 지옥의 불을 보십시오
24,1,한번 보십시오
25,1,그 한번 그 눈매를 한번 보십시오
26,1,자 한번 생각을 해 보십시오
27,1,생각을 해 보십시오
28,1,근데 여기서 저 프린트시킨 거 보십시오
29,1,여름이 되어서 구멍이 하나 남고 에어컨을 틀어 보십시오
30,1,만약에 여러분 혼자 있다고 생각해 보십시오
31,1,이렇게 볼을 대면서 춤을 추는데 한번 보십시오
32,1,한번 보십시오
33,1,단순히 뭐 한 한국과 뭐 일본에 관계에 대해서 쓰시오
34,1,박철희 님 일어나십시오
35,1,입금하시오
36,1,어 기관 평가할 적에 각 그 대학들은 어 연구 과제를 하나씩 제시하시오
37,1,거기 좀 조용하십시오
38,1,그냥 그 들으시다가 적당히 졸리면 주무십시오
39,1,물어 주시오면
40,1,해 주십시오
41,1,얘기를 해 주십시오
42,1,뭐 의견을  의견을 적어 주십시오
43,1,세 명의 태극전사의 컨디션도 좀 짚어 주십시오
44,1,조금만 인내심을 가져 주십시오
45,1,조심해 주십시오
46,1,예약하실 분의 명수를 눌러 주십시오
47,1,원하는 회분을 말씀해 주십시오
49,1,말씀해 주십시오
0,1,그냥 얘기를 하더래도 그런 장면이 나오면 삭제를 하고 다시 말씀해 주십시오
1,1,그리구 다른 분 의견을 말씀해 주십시오
2,1,동반자를 보내 주십시오
3,1,하나님이 예비한 사람을 만나게 해 주십시오
4,1,저에게 맞는 순원들을 보내 주십시오라고
5,1,저에게 맞는 순장님을 만나게 해 주십시오
6,1,여러분 이 일을 준비하면서 기도하세요 하나님 저에게 맞는 순으로 보내 주십시오
7,1,앵커 남자 앵커 분이 네 네 네 그럼 코끼리 기자 해 주십시오라고
8,1,그곳에서 죽으십시오
9,1,더 참으십시오
10,1,카시오
11,1,설치하려면 여기를 뭐 클릭하십시오
12,1,이렇게 하시오
13,1,말을 하십시오
14,1,그렇게 말을 하십시오
15,1, 하십시오
16,1,재진술을 하십시오
17,1,일 대 일 제자 양육을 꼭 하십시오
18,1,지금 어려운 거 같아도 하십시오
19,1,등록한 걸루 듣고 잊어버리신 분 계시다면요 꼭 하십시오
20,1,배우셨으면 꼭 행하십시오
0,1,세월로도 씻을 수 없다면 그냥 가슴 한켠에서 꽃으로 피게 놓아 두십시오
1,1,그대로 좀더 편안히 쉬게 해 두십시오
2,1,아닙니다 제발 그냥 두십시오
3,1,제가 주소를 몰라서 편지를 인편으로 보내니 엄마가 차비를 좀 드리십시오
4,1,무덤 속에 누운 당신은 이제 떨구었던 고개를 드십시오
5,1,다 잡수셨으면 이제 갱국을 물리고 숭늉 드십시오
6,1,아버님 많이 드십시오
7,1,아버님 이번에는 둘째 아들 술도 드십시오
8,1,어서 드십시오
9,1,상심 마시고 어머니도 드십시오
10,1,잔은 받겠습니다만 개의치 마시고 여러분들이나 마음껏 드십시오
11,1,얼추 벽사룦 된 듯하니 신당으로 드십시오
12,1,쇤네 걱정 마시고 어서 양껏 드십시오
13,1,아씨마님 이제 좀 드십시오
14,1,햇볕을 쬐면서 이것이나 좀 드십시오
15,1,시주께서는 사바에서의 죄업을 참회하시어 부디 청정한 열반에 드십시오
16,1,남기지 말고 드십시오
17,1,나중에 한번 꼭 들러주십시오
18,1,질문시인지를 통해서 김지하 씨 양성우 씨 김준태 씨 같은 년대를 빛낸 시인들이 등단을 했는데 동년배인 그들에 얽힌 당시의 이야기를 들려주십시오
19,1,나중에 들르십시오
20,1,그놈이 죽일 놈이지 분이야 무슨 죄가 있다가 형님께서는 자꾸 아이 그만 사랑으로 들어가십시오
21,1,물론 나한에도 모래 먹는 나한이 있다 하였지만 고집만 세우지 마시고 소인의 말을 들어보십시오
22,1,내 말을 좀더 들어보십시오
23,1,이야기가 너무 엉뚱스러울지 모르지만 이건 어디까지나 가정에 불과하니까 조금만 더 제 말을 참고 들어보십시오
24,1,교장선생님 제 말씀을 좀더 들어보십시오하고
25,1,제 말씀을 끝까지 들어보십시오
26,1,교장선생님 제 말씀을 한번 들어보십시오하고
27,1,선생님 이리 들어오십시오
28,1,괜찮으니 들어오십시오
29,1,글쎄 괜찮으니 좀 들어오십시오
30,1,잘 주무셨오 예 들어오십시오
31,1,그리고 눈뜨고 일어서는 푸른 대지의 숨결을 들으십시오라고
32,1,대감 시생의 말을 잘 들으십시오
33,1,장 신부님 제 말 잘 들으십시오
34,1,그리고 거기서 떠오르는 생각을 따라주십시오
35,1,괜찮다면 한 개만 더 하고 떠나십시오
36,1,나 같은 놈한테 미련을 가질 리도 없겠지만 만에 하나 아직도 미련 비슷한 찌꺼기 감정이라도 남아 있다면 이젠 훌훌 떨쳐내십시오
37,1,각하 나의 그 옛날의 발언을 잊지 마십시오
38,1,그 대신 허구한 날 사공 노릇만 해야 하냐는 불평도 마십시오
39,1,그렇다면 삿대를 놓지 마십시오
40,1,그런 이치를 아신다면 이웃 나라보다 백성이 많아지기를 바라지 마십시오
41,1,무엇보다 양이 냉철한 지식이론과 열렬한 애정실천을 가지고 자신과 이웃이 밥을 얻고 자유를 찾는 일에 동참하기를 원한다면 경제학을 선택하는 데 주저하지 마십시오
42,1,행여나 오해하지 마십시오
43,1,감옥에서 나오자마자 벌써부터 얼마나 바쁜지 말도 마십시오
44,1,아 염려 마십시오
45,1,어이없는 광경 말도 마십시오
46,1,부모님께 이런 얘긴 전하지 마십시오
47,1,너무 걱정 마십시오
48,1,아이고 말씀 마십시오
49,1,대감님 너무 걱정 마십시오
0,1,선생님들 이것 좀 빨리 써주십시오
1,1,제가 방금 말씀드린 개요를 참고하셔서 대충 그런 내용의 칼럼을 다시 써주십시오
2,1,무엇인가를 쓰십시오
3,1,아픈 배 부벼주시는 약손같이 그렇게 자애롭게 쓸어주십시오
4,1,초점이 자주 흐려지고 사물이 분명하지 않을 때는 다른 별의 자장으로 들어갔다는 것을 아십시오
5,1,그리고 경찰들이 달려들어 뺏지는 못할테니까 그 점은 안심하십시오
6,1,우리는 지금 비약적 발전이라는 새로운 도약대 위에 두 발을 올려놓고 구르려는 자세를 취하고 있는 중이라는 것을 알아두십시오
7,1,이제 다 사모님을 위하고 우리 선생님 자신을 위한 최대한의 배려라는 점만 알아주십시오
8,1,이 대목에서 내 개인의 기억을 하나 섞는 것을 양해하십시오
9,1,진실로 책임감이 있는 사람이라면 감정을 억제하십시오
10,1,그러시지 말고 업히십시오
11,1,시생에게 업히십시오
12,1,형기를 잡으면 저에게 먼저 연락하십시오
13,1,내가 어디로 연락하면 되나 만돌이에게 연락하십시오
14,1,지금 곧 연락해주십시오
15,1,그 점은 염려마십시오
16,1,돈은 염려마십시오
17,1,초라한 집일망정 문을 열어두시고 새 손님을 영접하십시오
18,1,어서 배에 오르십시오
20,1,어서 이리로 오르십시오
21,1,또 오십시오
22,1,내년 제삿날도 꼭 오십시오
23,1,아버지가 오셨다면 한 번 뵈었으면 좋겠으니 방안으로 들어 오십시요
24,1,어서 오십시오
25,1,세호씨 어서 오십시오
26,1,공장 시찰을 마치고 식당에서 기다릴 테니 점심 시간에 그리로 오십시오
28,1,댁네들 이리 오십시오
29,1,그러시지 말고 송파로 오십시오
30,1, 어서 오십시오
31,1,저희들 먼저 들어갈 테니 스님께서는 그럼 이따가 천천히 오십시요
32,1,겨울에 다시 한번 오십시오
33,1,또 오십시오
34,1,세호씨 어서 오십시오
35,1,공장 시찰을 마치고 식당에서 기다릴 테니 점심 시간에 그리로 오십시오
36,1,그럴 때 도련님은 도성 북쪽으로 저를 추격해 오십시오
37,1,공연한 마음 먹지 마시고 기찰 풀리기를 기다렸다가 송파로나 올라오십시오
38,1,도착 즉시 빈의 내 집으로 전화를 해주시고 혹시 내가 전화를 받지 않으면 직접 빈으로 와주십시오
39,1,심중으로라도 죄업을 참회하시어 부디 왕생극락하십시오
40,1,대장경과 성경을 한번 외워보십시오
41,1,제가 지금부터 부르는 다섯 개의 숫자가 가로로든 세로로든 사선으로든 쫙 맞은 부모님들은 빙고 빙고를 크게 외치십시오
42,1,여러분 용서하십시오
43,1,내가 그런 인상을 준 것을 용서하십시오
44,1,군인 나리 무슨 죄인지는 모르지만 용서하십시오
45,1,누구든 저를 용서하십시오
46,1,나으리 용서하십시오
47,1,저희들이 찾아와서 무례하게 행동한 것 용서하십시오
48,1,제가 공연히 빈민을 위해서 일한다고 교만한 마음을 먹고 과장되게 떠들어댄 죄를 용서하십시오
49,1,어쩌다 옛이야기가 나와서 그랬으니 용서하십시오
0,1,얼른 타십시오
2,1,바쁜 일 없으시면 여기 타십시오
3,1,돌머리 쪽으로 가다가 장모님 무덤이나 한번 보시고 거기서 차 타십시오
4,1,행수님은 언변도 그만하시고 외양도 그럴듯하시니 한번 건너가서 화햇술이라도 먹자 하고 안면을 터보십시오
5,1,어머님 토하십시오
6,1,묵은 외투 자락을 거두고 어깨를 펴십시오
7,1,그러나 이렇게 찾아뵈었으니 이제 섭섭하였던 심기를 풀어주십시오
8,1,형님 몸을 피하십시오
9,1,왼쪽으로 피해주십시오
10,1,속히 그를 불러 강설하게 하십시오
11,1,절제하고 규칙적인 생활을 하십시오
12,1,여자 좋아하는 것을 백성과 함께 하십시오
13,1,재물 좋아하는 것을 백성과 함께 하십시오
15,1,우리의 조상들이 죽어간 땅 청교도의 자부심으로 가득찬 땅 모든 산골마다 자유의 종소리를 울리게 하십시오
16,1,그렇게 말씀해 두시고 오기를 초대하여 함께 댁으로 가신 뒤에 공주공숙의 아내로 하여금 성난 얼굴로 상공을 푸대접하는 태도를 보이도록 하십시오
17,1,오기가 머물러 있을 생각이 있으면 반드시 받아들일 것이고 머무를 생각이 없으면 반드시 사양할 것이니 이것으로 점쳐 보십시오 하십시오
18,1,신은 오기가 우리 나라에 머물러 있을 생각이 없지나 않을까 걱정이옵니다 하십시오
19,1,장군의 제일 느린 하등 수레를 상대방의 가장 빠른 상등 수레와 달리게 하고 장군의 상등 수레는 상대방의 중등 수레 장군의 중등 수레는 상대방의 하등 수레와 달리게 하십시오
20,1,차라리 다른 얘기들이나 하십시오
21,1,좀 무리하시더라도 꼭 보내도록 하십시오
22,1,형님 부디 염불 많이 하십시오
23,1,친구는 자기의 친구에게 애인은 가장 사랑하는 이에게 자기의 깊은 속마음을 숨김없이 열어보여 줄 때에 그리고 인간이 자기 죄악의 비밀을 보기 싫게 감추어 두고 쓸데없이 창조주의 눈을 피하려 하지 않게 될 때에 그때에야 비로소 내가 한평생 얼굴에 걸고 살아왔고 또 지금 죽으려 하는 이 표징으로 해서 나를 괴물이라고 생각하도록 하십시오
24,1,안에는 소파가 있으니 편하게 쉬시도록 하십시오
25,1,형기씨하고 성호씨는 떠날 차비를 하십시오
26,1,내 모가지 날리려거든 그냥 곱게 옷 벗으라고 하십시오
27,1,이런 구경 시켜드릴 것이니 십시일반 적선하시어 젖 없어 숨넘어가는 젖먹이 아이놈 하나 활인들 하십시오
28,1,우선 하루라도 빨리 쾌차하시도록 구완이나 지성껏 하십시오
29,1,이 부적을 가져가서 사랑방 문설주 위에다 게첩을 하십시오
30,1,오늘 초행길로 오얏밭길을 익혀두었으니 자시고 싶을 땐 언제든 쇤네께 귀띔만 하십시오
31,1,오늘 하룻밤 행수님의 병구완으로 제가 저지른 악업이 이지러질 리 만무일진대 제게 적원이 남아 있으시다면 소원대로 처결을 하십시오
32,1,조용히 하십시오
33,1,그러시다가 공사중에 제 손에서 나온 문첩이라면 지체없이 칭찬을 하십시오
34,1,나으리께서 도임하신 후 백성들의 송사에 판결문을 내려주실 때 형방이 미처 받아쓰지 못하거든 엄한 꾸지람을 내리시고 또 이같은 어리보기를 형리로 불러 썼다는 이유를 들어 이방에게 책임을 묻고 징치를 하십시오
35,1, 예 말씀만 하십시오
36,1,아모튼 메칠 안 남은 발악이니 충돌은 마시고 잘 모면만 하십시오
37,1,아무 거라도 마음에 드는 것으로 하십시오
38,1,예예 그렇게 하십시오
39,1,고선생님 열심히 하십시오
40,1,지산 선생님의 특별한 당부 말씀도 있고 하니 다른 적당한 은신처가 마련될 때까지 채란 양이 강욱군을 잘 타일러서 자중하게 하십시오
41,1,그런 다음에는 어머니가 마음대로 하십시오
42,1,참회를 하십시오
43,1,하시고 싶으신 말씀 있으면 하십시오
44,1,그런께 깜박 잊어버리려고 노력을 하십시오
45,1,그러기 시작한 지 며칠이 지난 해질 무렵에 사료를 주고 난 윤 서방이 아부님 오늘부터는 밤 물갈이 염려 마시고 집으로 가서 편히 쉬시고 이튿날 느직하게 나오시곤 하십시오
46,1,좀 무리하시더라도 꼭 보내도록 하십시오
47,1,예예 그렇게 하십시오
48,1,그렇게 미칠 만한 가치가 있다는 것을 믿도록 하십시오
49,1,오히려 자신의 취향에 맞지 않는 작품을 열심히 읽는 과정에서 더 알찬 소설 쓰기의 공부가 될 수도 있다는 것을 믿도록 하십시오
0,1,그 뜻이에요
1,1,이 테입에 내가 원하는 그림을 이 지점부터 담겠다 그 뜻이에요
2,1,아리용이 무슨 뜻이에요
3,1,그 지음이라는 거 알죠 여러분 지음 음을 안다는 것은 무슨 뜻이에요
4,1,여덟 개 반으로 필드가 여덟 개란 뜻이에요
5,1,넥타가 그런 뜻이에요
6,1,레드락이에요
7,1,레몬즙이에요
8,1,어 이 제일 꽁찌인 나라가 어디냐면 레바논이에요
9,1,저기 맨 마지막에요
10,1,다른 과목도 마찬가지에요
11,1,여러분 도서관에 가면 도서 분류표두 마찬가지에요
12,1,근데 꿀이 진짜 만병통치약이에요
13,1,세상 만수에요
14,1,그까 어 몇 년 만이에요
15,1,어 그래 가지고 하 오랜만이다 오빠 안녕하세요 어 하 몇 년 만이에요
16,1,말더듬이에요
17,1,말뭉치에요
18,1,소리가 확 갑자기 깨질 수가 있단 말에요
19,1,지금 살고 있느냔 말이에요
20,1,그런 학교들을 세웠단 말이에요
21,1,종이 질이 괜찮단 말이에요
22,1,여러 여자 아이들이 있었단 말이에요
23,1,그렇게 죽었단 말이에요
24,1,보니까 구도시란 말이에요
25,1,뭐 이거 한단 말이에요
26,1,제 맛을 준단 말이에요
27,1,그래서 강경파가 득세하게 된 거란 말이에요
28,1,온건파는 이었단 말이에요
29,1,무슨 말이에요
30,1,받아야 된단 말이에요
31,1,이 무슨 말이에요
32,1,육 키로 칠 키로 뺀단 말이에요
33,1,없는 걸로 치란 말이에요
34,1,그렇게 붙였단 말이에요
35,1,우리 공명 주파수가 말이에요
36,1,뭔진 모르지만 우리는 느낀단 말이에요
37,1,전기적인 신호로 컴포젼 하는 게 마이크란 말이에요
38,1,저기 장애가 말이에요
39,1,근데 이걸루두 가편을 할 수가 있단 말이에요
40,1,칼라 바랑 폰 신호랑 같이 깔아 줄 수 있단 말이에요
41,1,일 키로 톤 소리가 들어 있단 말이에요
42,1,다 자체 칼라 바가 있단 말이에요
43,1,아예 그냥 기계가 못 읽구서 멈춰 버린단 말이에요
44,1,그니까 왜 그러냐면은 처음부터 포맷이 안 된 상태에서 이걸 넣고서 인써트 편집을 자기가 막 한단 말이에요
45,1,자기가 임의로 소리를 조절할 수 있단 말이에요
46,1,뭐 막 씨커멓게 막 찍어 올 수 있단 말이에요
47,1,요 요 요렇게 하구서 더 돌아간단 말이에요
48,1,그 테이프에 고유 남바가 매겨진단 말이에요
49,1,요기서 이제 칼라 바를 깔아서 맞춰 줬으면 그쪽 이제 송출실이나 뭐 기타 다른 방송국 가 가더래두 칼라 바 놓구서 딱 하면은 정확한 그 아주 똑같진 않지만은 거기에 흡사한 그래두 표준을 맞출 수 있단 말이에요
